Started: 28-Feb-2013 12:43
21	1	3	1	122	3.548661e+002	6.632191e-001	1	3.555325e+002	
21	2	3	2	125	3.558924e+002	6.488268e-001	2	3.565455e+002	
21	3	3	1	121	3.569054e+002	6.847669e-001	1	3.575985e+002	
21	4	3	2	124	3.579584e+002	6.309397e-001	2	3.585982e+002	
21	5	3	2	126	3.589581e+002	8.482660e-001	2	3.598111e+002	
21	6	3	1	120	3.601709e+002	6.140442e-001	1	3.607974e+002	
21	7	3	1	123	3.611572e+002	8.298873e-001	1	3.619969e+002	
22	1	1	1	37	3.722600e+002	1.050986e+000	1	3.733130e+002	
22	2	1	1	39	3.736728e+002	1.400018e+000	1	3.750857e+002	
22	3	1	2	40	3.754456e+002	7.134834e-001	2	3.761653e+002	
22	4	1	2	42	3.765252e+002	8.907710e-001	2	3.774182e+002	
22	5	1	1	36	3.777781e+002	1.162788e+000	1	3.789510e+002	
22	6	1	1	38	3.793109e+002	6.970858e-001	1	3.800173e+002	
22	7	1	2	41	3.803772e+002	6.376209e-001	2	3.810303e+002	
23	1	2	1	80	3.896672e+002	1.008453e+000	1	3.906802e+002	
23	2	2	2	83	3.910401e+002	1.353529e+000	2	3.923996e+002	
23	3	2	1	78	3.927596e+002	6.930904e-001	1	3.934659e+002	
23	4	2	1	79	3.938258e+002	7.888618e-001	1	3.946255e+002	
23	5	2	1	81	3.949854e+002	1.663195e+000	1	3.966515e+002	
23	6	2	2	82	3.970115e+002	1.263098e+000	2	3.982776e+002	
23	7	2	2	84	3.986374e+002	9.251806e-001	2	3.995838e+002	
24	1	4	1	164	4.070612e+002	8.163428e-001	1	4.078875e+002	
24	2	4	1	163	4.082474e+002	5.949903e-001	1	4.088472e+002	
24	3	4	2	168	4.092071e+002	7.003837e-001	2	4.099135e+002	
24	4	4	1	162	4.102734e+002	6.830646e-001	1	4.109664e+002	
24	5	4	1	165	4.113264e+002	6.890190e-001	1	4.120194e+002	
24	6	4	2	166	4.123793e+002	6.911485e-001	2	4.130724e+002	
24	7	4	2	167	4.134323e+002	7.991157e-001	2	4.142453e+002	
